,Pair,Dist,p1,p2
3286,"[34, 40]",1.0797222222222222,34,40
3287,"[34, 41]",0.7286111111111111,34,41
3288,"[34, 42]",2.0403611111111113,34,42
3289,"[34, 43]",0.9873888888888889,34,43
3290,"[34, 44]",2.0100277777777777,34,44
3291,"[34, 45]",3.571388888888889,34,45
3292,"[34, 46]",3.4788888888888887,34,46
3293,"[34, 47]",0.7018055555555556,34,47
3294,"[34, 48]",0.7018055555555556,34,48
3295,"[34, 49]",2.4839444444444445,34,49
3296,"[34, 50]",2.3250277777777777,34,50
3297,"[34, 51]",3.365388888888889,34,51
3298,"[34, 52]",1.5795555555555554,34,52
3299,"[34, 53]",2.1411666666666664,34,53
3300,"[34, 54]",6.2122222222222225,34,54
3301,"[34, 55]",2.4317777777777776,34,55
3302,"[34, 56]",0.7325,34,56
3303,"[34, 57]",1.0354444444444444,34,57
3304,"[34, 58]",0.9977222222222223,34,58
3305,"[34, 59]",1.0644444444444445,34,59
3306,"[34, 60]",1.8543333333333334,34,60
3307,"[34, 61]",3.864777777777778,34,61
3308,"[34, 62]",1.2404722222222222,34,62
3309,"[34, 63]",7.650027777777777,34,63
3310,"[34, 64]",2.56975,34,64
3311,"[34, 65]",1.2671944444444443,34,65
3312,"[34, 66]",1.2694999999999999,34,66
3313,"[34, 67]",1.5048055555555555,34,67
3314,"[34, 68]",1.5048055555555555,34,68
3315,"[34, 69]",1.6333611111111113,34,69
3316,"[34, 70]",1.4946944444444443,34,70
3317,"[34, 71]",1.5977222222222223,34,71
3318,"[34, 72]",3.0095833333333335,34,72
3319,"[34, 73]",2.2932222222222225,34,73
3320,"[34, 74]",1.35025,34,74
3321,"[34, 75]",1.3044166666666666,34,75
3322,"[34, 76]",1.2433888888888889,34,76
3323,"[34, 77]",1.2607777777777778,34,77
3324,"[34, 78]",2.18375,34,78
3325,"[34, 79]",5.6924166666666665,34,79
3326,"[34, 80]",1.8513055555555555,34,80
3327,"[34, 81]",2.230111111111111,34,81
3328,"[34, 82]",2.1333333333333333,34,82
3329,"[34, 83]",1.1513055555555556,34,83
3330,"[34, 84]",1.0423888888888888,34,84
3331,"[34, 85]",2.1313055555555556,34,85
3332,"[34, 86]",2.9494166666666666,34,86
3333,"[34, 87]",5.987916666666667,34,87
3334,"[34, 88]",6.145888888888889,34,88
3335,"[34, 89]",2.0200833333333335,34,89
3336,"[34, 90]",1.1277222222222223,34,90
3337,"[34, 91]",1.1277222222222223,34,91
3338,"[34, 92]",6.05225,34,92
3339,"[34, 93]",6.189388888888889,34,93
3340,"[34, 94]",5.959472222222222,34,94
3341,"[34, 95]",6.151583333333334,34,95
3342,"[34, 96]",5.959472222222222,34,96
3343,"[34, 97]",1.4353888888888888,34,97
3344,"[34, 98]",1.4135000000000002,34,98
3345,"[34, 99]",5.757416666666667,34,99
3346,"[34, 100]",7.628472222222222,34,100
3347,"[34, 101]",5.042194444444445,34,101
3348,"[34, 102]",1.4596666666666667,34,102
3349,"[34, 103]",2.9068888888888886,34,103
3350,"[34, 104]",5.893083333333333,34,104
3351,"[34, 105]",3.019861111111111,34,105
3352,"[34, 106]",4.7011111111111115,34,106
3353,"[34, 107]",1.5898055555555557,34,107
3354,"[34, 108]",1.9623055555555555,34,108
3355,"[34, 109]",5.6924166666666665,34,109
3356,"[34, 110]",4.747222222222222,34,110
3357,"[34, 111]",3.368638888888889,34,111
3358,"[34, 112]",6.228916666666667,34,112
3359,"[34, 113]",1.4470833333333333,34,113
3360,"[35, 36]",4.195361111111111,35,36
3361,"[35, 37]",0.6726388888888889,35,37
3362,"[35, 38]",2.58975,35,38
3363,"[35, 39]",0.60325,35,39
3364,"[35, 40]",0.48900000000000005,35,40
3365,"[35, 41]",1.6756111111111112,35,41
3366,"[35, 42]",0.8602222222222222,35,42
3367,"[35, 43]",0.80925,35,43
3368,"[35, 44]",2.2111666666666667,35,44
3369,"[35, 45]",2.6705277777777776,35,45
3370,"[35, 46]",2.29875,35,46
3371,"[35, 47]",1.0330833333333334,35,47
3372,"[35, 48]",1.0330833333333334,35,48
3373,"[35, 49]",1.449638888888889,35,49
3374,"[35, 50]",1.0931944444444444,35,50
3375,"[35, 51]",2.4645277777777777,35,51
3376,"[35, 52]",0.3994166666666667,35,52
3377,"[35, 53]",2.0741944444444447,35,53
3378,"[35, 54]",4.9062222222222225,35,54
3379,"[35, 55]",1.1257777777777778,35,55
3380,"[35, 56]",1.354888888888889,35,56
3381,"[35, 57]",1.2219722222222222,35,57
3382,"[35, 58]",0.60325,35,58
3383,"[35, 59]",0.6710555555555556,35,59
3384,"[35, 60]",0.6576111111111111,35,60
3385,"[35, 61]",2.624833333333333,35,61
3386,"[35, 62]",0.7507222222222222,35,62
3387,"[35, 63]",6.344027777777778,35,63
3388,"[35, 64]",1.3896111111111111,35,64
3389,"[35, 65]",0.5744444444444444,35,65
3390,"[35, 66]",0.7310277777777777,35,66
3391,"[35, 67]",0.5216944444444445,35,67
3392,"[35, 68]",0.5216944444444445,35,68
3393,"[35, 69]",0.5517222222222222,35,69
3394,"[35, 70]",0.7634722222222222,35,70
3395,"[35, 71]",0.6368611111111111,35,71
3396,"[35, 72]",1.7035833333333332,35,72
3397,"[35, 73]",1.1550833333333335,35,73
3398,"[35, 74]",0.6140555555555556,35,74
3399,"[35, 75]",0.7059722222222222,35,75
3400,"[35, 76]",0.6432222222222223,35,76
3401,"[35, 77]",0.7629722222222222,35,77
3402,"[35, 78]",0.8746944444444444,35,78
3403,"[35, 79]",4.386416666666666,35,79
3404,"[35, 80]",1.0535277777777776,35,80
3405,"[35, 81]",1.0499722222222223,35,81
3406,"[35, 82]",0.9531944444444445,35,82
3407,"[35, 83]",0.42691666666666667,35,83
3408,"[35, 84]",0.44983333333333336,35,84
3409,"[35, 85]",0.9511666666666666,35,85
3410,"[35, 86]",1.7692777777777777,35,86
3411,"[35, 87]",4.681916666666667,35,87
3412,"[35, 88]",4.839888888888889,35,88
3413,"[35, 89]",1.789,35,89
3414,"[35, 90]",0.7253888888888889,35,90
3415,"[35, 91]",0.7253888888888889,35,91
3416,"[35, 92]",4.74625,35,92
3417,"[35, 93]",4.883388888888889,35,93
3418,"[35, 94]",4.653472222222222,35,94
3419,"[35, 95]",4.845583333333333,35,95
3420,"[35, 96]",4.653472222222222,35,96
3421,"[35, 97]",0.6248611111111111,35,97
3422,"[35, 98]",0.552138888888889,35,98
3423,"[35, 99]",4.755999999999999,35,99
3424,"[35, 100]",6.322472222222222,35,100
3425,"[35, 101]",4.0145,35,101
3426,"[35, 102]",0.22294444444444445,35,102
3427,"[35, 103]",1.7101666666666668,35,103
3428,"[35, 104]",4.587083333333333,35,104
3429,"[35, 105]",2.1430555555555557,35,105
3430,"[35, 106]",3.395111111111111,35,106
3431,"[35, 107]",1.8022777777777776,35,107
3432,"[35, 108]",0.7821666666666667,35,108
3433,"[35, 109]",4.386416666666666,35,109
3434,"[35, 110]",3.441222222222222,35,110
3435,"[35, 111]",2.062638888888889,35,111
3436,"[35, 112]",4.922916666666667,35,112
3437,"[35, 113]",1.0418333333333334,35,113
3438,"[36, 37]",4.578277777777777,36,37
3439,"[36, 38]",1.622611111111111,36,38
3440,"[36, 39]",4.646722222222222,36,39
3441,"[36, 40]",4.532472222222222,36,40
3442,"[36, 41]",5.611055555555556,36,41
3443,"[36, 42]",4.139916666666667,36,42
3444,"[36, 43]",4.852722222222222,36,43
3445,"[36, 44]",6.146611111111111,36,44
3446,"[36, 45]",4.053277777777778,36,45
3447,"[36, 46]",3.763472222222222,36,46
3448,"[36, 47]",5.076555555555555,36,47
3449,"[36, 48]",5.076555555555555,36,48
3450,"[36, 49]",3.7450555555555556,36,49
3451,"[36, 50]",3.616416666666667,36,50
3452,"[36, 51]",3.9383055555555555,36,51
3453,"[36, 52]",4.041055555555555,36,52
3454,"[36, 53]",5.194916666666667,36,53
3455,"[36, 54]",2.3580833333333335,36,54
3456,"[36, 55]",3.4450833333333333,36,55
3457,"[36, 56]",5.290333333333334,36,56
3458,"[36, 57]",5.265444444444444,36,57
3459,"[36, 58]",4.646722222222222,36,58
3460,"[36, 59]",4.714527777777778,36,59
3461,"[36, 60]",3.986194444444444,36,60
3462,"[36, 61]",2.7790833333333333,36,61
3463,"[36, 62]",4.686166666666667,36,62
3464,"[36, 63]",2.317611111111111,36,63
3465,"[36, 64]",4.7388055555555555,36,64
3466,"[36, 65]",4.635638888888889,36,65
3467,"[36, 66]",4.774500000000001,36,66
3468,"[36, 67]",4.562444444444444,36,67
3469,"[36, 68]",4.562444444444444,36,68
3470,"[36, 69]",4.457361111111111,36,69
3471,"[36, 70]",4.631388888888889,36,70
3472,"[36, 71]",4.541055555555555,36,71
3473,"[36, 72]",2.7462222222222223,36,72
3474,"[36, 73]",3.803527777777778,36,73
3475,"[36, 74]",4.5495,36,74
3476,"[36, 75]",4.641416666666666,36,75
3477,"[36, 76]",4.613194444444445,36,76
3478,"[36, 77]",4.698416666666667,36,77
3479,"[36, 78]",3.8184722222222223,36,78
3480,"[36, 79]",1.5912777777777778,36,79
3481,"[36, 80]",4.3295,36,80
3482,"[36, 81]",4.532444444444444,36,81
3483,"[36, 82]",4.43825,36,82
3484,"[36, 83]",4.4703888888888885,36,83
3485,"[36, 84]",4.493305555555556,36,84
3486,"[36, 85]",4.2665,36,85
3487,"[36, 86]",4.420638888888889,36,86
3488,"[36, 87]",3.2060833333333334,36,87
3489,"[36, 88]",2.983972222222222,36,88
3490,"[36, 89]",5.724444444444444,36,89
3491,"[36, 90]",4.753666666666667,36,90
3492,"[36, 91]",4.753666666666667,36,91
3493,"[36, 92]",3.276472222222222,36,92
3494,"[36, 93]",3.343722222222222,36,93
3495,"[36, 94]",3.1836944444444444,36,94
3496,"[36, 95]",3.3758055555555555,36,95
3497,"[36, 96]",3.1836944444444444,36,96
3498,"[36, 97]",4.5305,36,97
3499,"[36, 98]",4.592888888888889,36,98
3500,"[36, 99]",3.4634166666666664,36,99
3501,"[36, 100]",2.2960555555555553,36,100
3502,"[36, 101]",2.7615555555555558,36,101
3503,"[36, 102]",4.263694444444444,36,102
3504,"[36, 103]",3.575361111111111,36,103
3505,"[36, 104]",2.2410277777777776,36,104
3506,"[36, 105]",3.7558888888888893,36,105
3507,"[36, 106]",1.1254722222222222,36,106
3508,"[36, 107]",5.734361111111111,36,107
3509,"[36, 108]",4.364472222222222,36,108
3510,"[36, 109]",1.5912777777777778,36,109
3511,"[36, 110]",1.7037222222222221,36,110
3512,"[36, 111]",2.4859166666666663,36,111
3513,"[36, 112]",0.8965000000000001,36,112
3514,"[36, 113]",4.771111111111111,36,113
3515,"[37, 38]",2.9605277777777776,37,38
3516,"[37, 39]",1.067388888888889,37,39
3517,"[37, 40]",0.8572777777777777,37,40
3518,"[37, 41]",1.7823055555555556,37,41
3519,"[37, 42]",1.015638888888889,37,42
3520,"[37, 43]",1.3381666666666665,37,43
3521,"[37, 44]",2.0890833333333334,37,44
3522,"[37, 45]",3.14375,37,45
3523,"[37, 46]",2.25,37,46
3524,"[37, 47]",1.562,37,47
3525,"[37, 48]",1.562,37,48
3526,"[37, 49]",1.9228611111111111,37,49
3527,"[37, 50]",1.3739722222222224,37,50
3528,"[37, 51]",2.93775,37,51
3529,"[37, 52]",0.6443333333333333,37,52
3530,"[37, 53]",2.603111111111111,37,53
3531,"[37, 54]",5.277,37,54
3532,"[37, 55]",1.4965555555555556,37,55
3533,"[37, 56]",1.4615833333333332,37,56
3534,"[37, 57]",1.750888888888889,37,57
3535,"[37, 58]",1.067388888888889,37,58
3536,"[37, 59]",1.0596944444444445,37,59
3537,"[37, 60]",0.9032777777777778,37,60
3538,"[37, 61]",2.9137222222222223,37,61
3539,"[37, 62]",0.7658888888888888,37,62
3540,"[37, 63]",6.7148055555555555,37,63
3541,"[37, 64]",1.3408611111111113,37,64
3542,"[37, 65]",1.1210833333333334,37,65
3543,"[37, 66]",1.2599444444444445,37,66
3544,"[37, 67]",1.1498333333333333,37,67
3545,"[37, 68]",1.1498333333333333,37,68
3546,"[37, 69]",0.15041666666666667,37,69
3547,"[37, 70]",1.3916111111111111,37,70
3548,"[37, 71]",0.3506666666666667,37,71
3549,"[37, 72]",2.074361111111111,37,72
3550,"[37, 73]",1.6283055555555555,37,73
3551,"[37, 74]",0.6049166666666667,37,74
3552,"[37, 75]",0.8126666666666666,37,75
3553,"[37, 76]",0.7803055555555556,37,76
3554,"[37, 77]",0.8696666666666667,37,77
3555,"[37, 78]",1.3221111111111112,37,78
3556,"[37, 79]",4.757194444444445,37,79
3557,"[37, 80]",1.52675,37,80
3558,"[37, 81]",0.9378055555555556,37,81
3559,"[37, 82]",0.8920555555555556,37,82
3560,"[37, 83]",0.9440555555555555,37,83
3561,"[37, 84]",0.9139722222222223,37,84
3562,"[37, 85]",0.9600555555555556,37,85
3563,"[37, 86]",1.7205277777777777,37,86
3564,"[37, 87]",5.052694444444445,37,87
3565,"[37, 88]",5.2106666666666674,37,88
3566,"[37, 89]",1.3595,37,89
3567,"[37, 90]",1.009611111111111,37,90
3568,"[37, 91]",1.009611111111111,37,91
3569,"[37, 92]",5.1170277777777775,37,92
3570,"[37, 93]",5.254166666666666,37,93
3571,"[37, 94]",5.024249999999999,37,94
3572,"[37, 95]",5.2163611111111114,37,95
3573,"[37, 96]",5.024249999999999,37,96
3574,"[37, 97]",0.5563055555555556,37,97
3575,"[37, 98]",1.1802777777777778,37,98
3576,"[37, 99]",5.126777777777778,37,99
3577,"[37, 100]",6.69325,37,100
3578,"[37, 101]",4.385277777777778,37,101
3579,"[37, 102]",0.8510833333333334,37,102
3580,"[37, 103]",1.9558333333333333,37,103
3581,"[37, 104]",4.957861111111111,37,104
3582,"[37, 105]",2.616277777777778,37,105
3583,"[37, 106]",3.765888888888889,37,106
3584,"[37, 107]",2.3311944444444443,37,107
3585,"[37, 108]",0.7910555555555556,37,108
3586,"[37, 109]",4.757194444444445,37,109
3587,"[37, 110]",3.8120000000000003,37,110
3588,"[37, 111]",2.4334166666666666,37,111
3589,"[37, 112]",5.293694444444444,37,112
3590,"[37, 113]",1.5707499999999999,37,113
3591,"[38, 39]",3.0430833333333336,38,39
3592,"[38, 40]",2.928833333333333,38,40
3593,"[38, 41]",4.007416666666667,38,41
3594,"[38, 42]",2.536277777777778,38,42
3595,"[38, 43]",3.2490833333333335,38,43
3596,"[38, 44]",4.542972222222223,38,44
3597,"[38, 45]",2.449638888888889,38,45
3598,"[38, 46]",2.9433055555555554,38,46
3599,"[38, 47]",3.472916666666667,38,47
3600,"[38, 48]",3.472916666666667,38,48
3601,"[38, 49]",2.1414166666666667,38,49
3602,"[38, 50]",2.012777777777778,38,50
3603,"[38, 51]",2.3346666666666667,38,51
3604,"[38, 52]",2.437416666666667,38,52
3605,"[38, 53]",3.591277777777778,38,53
3606,"[38, 54]",2.4385833333333333,38,54
3607,"[38, 55]",1.8414444444444444,38,55
3608,"[38, 56]",3.6866944444444445,38,56
3609,"[38, 57]",3.6618055555555555,38,57
3610,"[38, 58]",3.0430833333333336,38,58
3611,"[38, 59]",3.1108888888888893,38,59
3612,"[38, 60]",2.3825555555555558,38,60
3613,"[38, 61]",2.1024444444444446,38,61
3614,"[38, 62]",3.082527777777778,38,62
3615,"[38, 63]",3.8491944444444446,38,63
3616,"[38, 64]",3.2082777777777776,38,64
3617,"[38, 65]",3.032,38,65
3618,"[38, 66]",3.1708611111111114,38,66
3619,"[38, 67]",2.9588055555555557,38,67
3620,"[38, 68]",2.9588055555555557,38,68
3621,"[38, 69]",2.8537222222222223,38,69
3622,"[38, 70]",3.0277499999999997,38,70
3623,"[38, 71]",2.937416666666667,38,71
3624,"[38, 72]",1.1425833333333333,38,72
3625,"[38, 73]",2.199888888888889,38,73
3626,"[38, 74]",2.9458611111111113,38,74
3627,"[38, 75]",3.037777777777778,38,75
3628,"[38, 76]",3.0095555555555555,38,76
3629,"[38, 77]",3.094777777777778,38,77
3630,"[38, 78]",2.2148333333333334,38,78
3631,"[38, 79]",3.176,38,79
3632,"[38, 80]",2.725861111111111,38,80
3633,"[38, 81]",2.928805555555556,38,81
3634,"[38, 82]",2.834611111111111,38,82
3635,"[38, 83]",2.8667499999999997,38,83
3636,"[38, 84]",2.8896666666666664,38,84
3637,"[38, 85]",2.662861111111111,38,85
3638,"[38, 86]",3.18775,38,86
3639,"[38, 87]",2.214277777777778,38,87
3640,"[38, 88]",2.37225,38,88
3641,"[38, 89]",4.120805555555555,38,89
3642,"[38, 90]",3.150027777777778,38,90
3643,"[38, 91]",3.150027777777778,38,91
3644,"[38, 92]",2.278611111111111,38,92
3645,"[38, 93]",2.41575,38,93
3646,"[38, 94]",2.1858333333333335,38,94
3647,"[38, 95]",2.3779444444444446,38,95
3648,"[38, 96]",2.1858333333333335,38,96
3649,"[38, 97]",2.926861111111111,38,97
3650,"[38, 98]",2.9892499999999997,38,98
3651,"[38, 99]",2.288361111111111,38,99
3652,"[38, 100]",3.827638888888889,38,100
3653,"[38, 101]",1.546861111111111,38,101
3654,"[38, 102]",2.6600555555555556,38,102
3655,"[38, 103]",2.150138888888889,38,103
3656,"[38, 104]",3.5170000000000003,38,104
3657,"[38, 105]",2.15225,38,105
3658,"[38, 106]",2.2515277777777776,38,106
3659,"[38, 107]",4.130722222222222,38,107
3660,"[38, 108]",2.7608333333333333,38,108
3661,"[38, 109]",3.176,38,109
3662,"[38, 110]",0.9735833333333334,38,110
3663,"[38, 111]",1.089222222222222,38,111
3664,"[38, 112]",2.3867222222222226,38,112
3665,"[38, 113]",3.167472222222222,38,113
3666,"[39, 40]",0.4474444444444444,39,40
3667,"[39, 41]",1.4363333333333335,39,41
3668,"[39, 42]",1.3178611111111111,39,42
3669,"[39, 43]",0.4948888888888889,39,43
3670,"[39, 44]",2.3128333333333337,39,44
3671,"[39, 45]",3.0790555555555557,39,45
3672,"[39, 46]",2.756388888888889,39,46
3673,"[39, 47]",0.7187222222222223,39,47
3674,"[39, 48]",0.7187222222222223,39,48
3675,"[39, 49]",1.849,39,49
3676,"[39, 50]",1.5540833333333333,39,50
3677,"[39, 51]",2.8730555555555557,39,51
3678,"[39, 52]",0.8570555555555556,39,52
3679,"[39, 53]",1.7598333333333331,39,53
3680,"[39, 54]",5.367111111111111,39,54
3681,"[39, 55]",1.5866666666666667,39,55
3682,"[39, 56]",1.115611111111111,39,56
3683,"[39, 57]",0.9076111111111111,39,57
3684,"[39, 58]",0.0,39,58
3685,"[39, 59]",0.2918611111111111,39,59
3686,"[39, 60]",1.1185,39,60
3687,"[39, 61]",3.0857222222222225,39,61
3688,"[39, 62]",0.8523888888888889,39,62
3689,"[39, 63]",6.804916666666667,39,63
3690,"[39, 64]",1.84725,39,64
3691,"[39, 65]",0.33816666666666667,39,65
3692,"[39, 66]",0.4591944444444444,39,66
3693,"[39, 67]",0.5989722222222222,39,67
3694,"[39, 68]",0.5989722222222222,39,68
3695,"[39, 69]",0.9113888888888889,39,69
3696,"[39, 70]",0.6547777777777777,39,70
3697,"[39, 71]",0.8757499999999999,39,71
3698,"[39, 72]",2.1644722222222224,39,72
3699,"[39, 73]",1.5790555555555557,39,73
3700,"[39, 74]",0.7157222222222221,39,74
3701,"[39, 75]",0.7478055555555555,39,75
3702,"[39, 76]",0.6571111111111111,39,76
3703,"[39, 77]",0.7995833333333333,39,77
3704,"[39, 78]",1.3061666666666667,39,78
3705,"[39, 79]",4.847305555555556,39,79
3706,"[39, 80]",1.011388888888889,39,80
3707,"[39, 81]",1.507611111111111,39,81
3708,"[39, 82]",1.4108333333333334,39,82
3709,"[39, 83]",0.24547222222222223,39,83
3710,"[39, 84]",0.22080555555555556,39,84
3711,"[39, 85]",1.4088055555555554,39,85
3712,"[39, 86]",2.2269166666666664,39,86
3713,"[39, 87]",5.142805555555555,39,87
3714,"[39, 88]",5.300777777777777,39,88
3715,"[39, 89]",1.8906666666666665,39,89
3716,"[39, 90]",0.5711111111111111,39,90
3717,"[39, 91]",0.5711111111111111,39,91
3718,"[39, 92]",5.207138888888889,39,92
3719,"[39, 93]",5.344277777777778,39,93
3720,"[39, 94]",5.114361111111111,39,94
3721,"[39, 95]",5.306472222222222,39,95
3722,"[39, 96]",5.114361111111111,39,96
3723,"[39, 97]",0.7134166666666667,39,97
3724,"[39, 98]",0.5115277777777778,39,98
3725,"[39, 99]",5.216888888888889,39,99
3726,"[39, 100]",6.783361111111111,39,100
3727,"[39, 101]",4.475388888888888,39,101
3728,"[39, 102]",0.5696666666666668,39,102
3729,"[39, 103]",2.1710555555555557,39,103
3730,"[39, 104]",5.0479722222222225,39,104
3731,"[39, 105]",2.527527777777778,39,105
3732,"[39, 106]",3.8560000000000003,39,106
3733,"[39, 107]",1.4879166666666668,39,107
3734,"[39, 108]",1.2398055555555556,39,108
3735,"[39, 109]",4.847305555555556,39,109
3736,"[39, 110]",3.902111111111111,39,110
3737,"[39, 111]",2.523527777777778,39,111
3738,"[39, 112]",5.383805555555556,39,112
3739,"[39, 113]",0.7718333333333333,39,113
3740,"[40, 41]",1.4167222222222222,40,41
3741,"[40, 42]",1.118,40,42
3742,"[40, 43]",0.8129166666666666,40,43
3743,"[40, 44]",2.1124444444444443,40,44
3744,"[40, 45]",3.0069444444444446,40,45
3745,"[40, 46]",2.5565277777777777,40,46
3746,"[40, 47]",1.03675,40,47
3747,"[40, 48]",1.03675,40,48
3748,"[40, 49]",1.7860555555555555,40,49
3749,"[40, 50]",1.4026666666666667,40,50
3750,"[40, 51]",2.8009444444444442,40,51
3751,"[40, 52]",0.6571944444444444,40,52
3752,"[40, 53]",2.0778611111111114,40,53
3753,"[40, 54]",5.2563611111111115,40,54
3754,"[40, 55]",1.4759166666666668,40,55
3755,"[40, 56]",1.096,40,56
3756,"[40, 57]",1.225638888888889,40,57
3757,"[40, 58]",0.45116666666666666,40,58
3758,"[40, 59]",0.32655555555555554,40,59
3759,"[40, 60]",0.9319722222222222,40,60
3760,"[40, 61]",2.942416666666667,40,61
3761,"[40, 62]",0.6519999999999999,40,62
3762,"[40, 63]",6.694166666666667,40,63
3763,"[40, 64]",1.647388888888889,40,64
3764,"[40, 65]",0.5958333333333333,40,65
3765,"[40, 66]",0.7346944444444444,40,66
3766,"[40, 67]",0.7608611111111111,40,67
3767,"[40, 68]",0.7608611111111111,40,68
3768,"[40, 69]",0.711,40,69
3769,"[40, 70]",0.9288888888888889,40,70
3770,"[40, 71]",0.6753611111111112,40,71
3771,"[40, 72]",2.053722222222222,40,72
3772,"[40, 73]",1.4914999999999998,40,73
3773,"[40, 74]",0.5153333333333333,40,74
3774,"[40, 75]",0.43405555555555553,40,75
3775,"[40, 76]",0.34955555555555556,40,76
3776,"[40, 77]",0.5371111111111111,40,77
3777,"[40, 78]",1.1954166666666666,40,78
3778,"[40, 79]",4.736555555555555,40,79
3779,"[40, 80]",1.2855,40,80
3780,"[40, 81]",1.30775,40,81
3781,"[40, 82]",1.2109722222222221,40,82
3782,"[40, 83]",0.3388055555555556,40,83
3783,"[40, 84]",0.25663888888888886,40,84
3784,"[40, 85]",1.2089444444444444,40,85
3785,"[40, 86]",2.0270555555555556,40,86
3786,"[40, 87]",5.032055555555556,40,87
3787,"[40, 88]",5.190027777777777,40,88
3788,"[40, 89]",1.6902777777777778,40,89
3789,"[40, 90]",0.2969722222222222,40,90
3790,"[40, 91]",0.2969722222222222,40,91
3791,"[40, 92]",5.096388888888889,40,92
3792,"[40, 93]",5.233527777777778,40,93
3793,"[40, 94]",5.003611111111111,40,94
3794,"[40, 95]",5.195722222222222,40,95
3795,"[40, 96]",5.003611111111111,40,96
3796,"[40, 97]",0.5130277777777777,40,97
3797,"[40, 98]",0.7286944444444445,40,98
3798,"[40, 99]",5.106138888888888,40,99
3799,"[40, 100]",6.672611111111111,40,100
3800,"[40, 101]",4.364638888888889,40,101
3801,"[40, 102]",0.5374444444444444,40,102
3802,"[40, 103]",1.984527777777778,40,103
3803,"[40, 104]",4.937222222222222,40,104
3804,"[40, 105]",2.4794722222222223,40,105
3805,"[40, 106]",3.74525,40,106
3806,"[40, 107]",1.8059444444444444,40,107
3807,"[40, 108]",1.0399444444444446,40,108
3808,"[40, 109]",4.736555555555555,40,109
3809,"[40, 110]",3.791361111111111,40,110
3810,"[40, 111]",2.412777777777778,40,111
3811,"[40, 112]",5.273055555555556,40,112
3812,"[40, 113]",1.0455,40,113
3813,"[41, 42]",2.12275,41,42
3814,"[41, 43]",1.5796944444444443,41,43
3815,"[41, 44]",1.3102222222222222,41,44
3816,"[41, 45]",4.163694444444444,41,45
3817,"[41, 46]",3.4743055555555555,41,46
3818,"[41, 47]",1.2941111111111112,41,47
3819,"[41, 48]",1.2941111111111112,41,48
3820,"[41, 49]",2.9767222222222225,41,49
3821,"[41, 50]",2.4270833333333335,41,50
3822,"[41, 51]",3.957694444444445,41,51
3823,"[41, 52]",1.6816111111111112,41,52
3824,"[41, 53]",2.7334722222222223,41,53
3825,"[41, 54]",6.314277777777778,41,54
3826,"[41, 55]",2.533833333333333,41,55
3827,"[41, 56]",0.39805555555555555,41,56
3828,"[41, 57]",1.6277499999999998,41,57
3829,"[41, 58]",1.4455,41,58
3830,"[41, 59]",1.4696666666666667,41,59
3831,"[41, 60]",1.956388888888889,41,60
3832,"[41, 61]",3.9668333333333337,41,61
3833,"[41, 62]",1.1102222222222222,41,62
3834,"[41, 63]",7.752083333333333,41,63
3835,"[41, 64]",2.565166666666667,41,64
3836,"[41, 65]",1.7149722222222221,41,65
3837,"[41, 66]",1.7828055555555558,41,66
3838,"[41, 67]",1.9525833333333333,41,67
3839,"[41, 68]",1.9525833333333333,41,68
3840,"[41, 69]",1.6257222222222223,41,69
3841,"[41, 70]",2.008,41,70
3842,"[41, 71]",1.4867777777777778,41,71
3843,"[41, 72]",3.111638888888889,41,72
3844,"[41, 73]",2.6821666666666664,41,73
3845,"[41, 74]",1.22,41,74
3846,"[41, 75]",1.2541666666666667,41,75
3847,"[41, 76]",1.32125,41,76
3848,"[41, 77]",1.1305277777777778,41,77
3849,"[41, 78]",2.3593888888888888,41,78
3850,"[41, 79]",5.794472222222222,41,79
3851,"[41, 80]",2.364611111111111,41,80
3852,"[41, 81]",2.2255277777777778,41,81
3853,"[41, 82]",2.12875,41,82
3854,"[41, 83]",1.5990833333333332,41,83
3855,"[41, 84]",1.4901666666666669,41,84
3856,"[41, 85]",2.126722222222222,41,85
3857,"[41, 86]",2.9448333333333334,41,86
3858,"[41, 87]",6.089972222222222,41,87
3859,"[41, 88]",6.247944444444444,41,88
3860,"[41, 89]",1.5529166666666667,41,89
3861,"[41, 90]",1.2925,41,90
3862,"[41, 91]",1.2925,41,91
3863,"[41, 92]",6.154305555555555,41,92
3864,"[41, 93]",6.291444444444445,41,93
3865,"[41, 94]",6.061527777777778,41,94
3866,"[41, 95]",6.253638888888888,41,95
3867,"[41, 96]",6.061527777777778,41,96
3868,"[41, 97]",1.3994444444444445,41,97
3869,"[41, 98]",1.8874444444444445,41,98
3870,"[41, 99]",6.164055555555555,41,99
3871,"[41, 100]",7.7305277777777786,41,100
3872,"[41, 101]",5.422555555555555,41,101
3873,"[41, 102]",1.8164166666666668,41,102
3874,"[41, 103]",3.008944444444445,41,103
3875,"[41, 104]",5.995138888888889,41,104
3876,"[41, 105]",3.6121666666666665,41,105
3877,"[41, 106]",4.803166666666667,41,106
3878,"[41, 107]",2.1763055555555555,41,107
3879,"[41, 108]",1.9577222222222224,41,108
3880,"[41, 109]",5.794472222222222,41,109
3881,"[41, 110]",4.849277777777778,41,110
3882,"[41, 111]",3.4706944444444443,41,111
3883,"[41, 112]",6.330972222222222,41,112
3884,"[41, 113]",2.0135555555555555,41,113
3885,"[42, 43]",1.5219722222222223,42,43
3886,"[42, 44]",2.6689166666666666,42,44
